session_id,site1,site2,site3,site4,site5,site6,site7,site8,site9,site10,user_id
7085,919,45,546,32,289,17,45,5,546,56,127
7086,2319,56,178,3,5,2,919,1706,799,796,127
7087,2,2,2,6,3,2,6,3,2,2,127
7088,6,3,6,3,2,2,141,2,6,32,127
7089,32,3,2,32,32,32,2,12,289,12,127
7090,289,98,5,68,578,98,12,110,110,6,127
7091,2,3,2,1114,1114,12,12,12,12,12,127
7092,12,12,12,12,12,12,12,12,12,12,127
7093,1114,102,179,40,1114,180,40,40,1114,40,127
7094,1114,102,40,40,40,1114,102,1114,1114,40,127
7095,180,179,40,40,398,289,289,32,56,178,127
7096,56,249,56,56,56,56,56,56,56,56,127
7097,56,56,56,56,56,306,56,32,32,32,127
7098,12,12,261,12,68,12,289,12,12,12,127
7099,79,22,100,299,299,6,100,233,79,102,127
7100,12,299,45,6,17,12,100,79,18,22,127
7101,5,102,6,17,79,233,100,18,5,12,127
7102,10,12,10,40,40,10,6,12,12,12,127
7103,20,12,20,12,12,12,12,12,342,405,127
7104,20,405,79,79,233,100,2,2,2,405,127
7105,63,63,2,405,63,63,63,63,800,800,127
7106,800,800,800,800,516,1827,22,204,12,800,127
7107,800,800,800,148,20,148,22,800,1827,800,127
7108,1827,204,63,981,63,981,981,981,12,12,127
7109,12,12,12,342,405,12,150,12,981,981,127
7110,981,150,981,63,31,981,63,12,63,63,127
7111,63,63,63,63,63,63,63,63,63,12,127
7112,12,12,111,12,12,12,111,12,12,12,127
7113,12,63,63,12,12,342,12,111,12,405,127
7114,12,63,31,12,12,12,12,12,12,981,127
7115,12,12,12,12,12,12,63,12,12,12,127
7116,12,12,12,2,12,12,2,2,12,12,127
7117,12,12,12,981,12,800,800,800,31,1827,127
7118,516,204,12,12,12,342,12,12,111,12,127
7119,12,12,111,12,12,12,12,12,12,12,127
7120,342,12,12,405,12,12,342,12,12,63,127
7121,63,12,405,12,12,342,63,63,12,12,127
7122,12,398,289,1205,68,68,68,32,142,56,127
7123,178,56,142,2,2,6,3,3,2,6,127
7124,192,2,6,2,3,3,6,2,56,56,127
7125,306,306,32,32,32,32,32,12,261,12,127
7126,12,289,12,289,12,12,12,12,12,12,127
7127,68,98,5,68,578,100,22,299,6,102,127
7128,79,100,45,299,79,100,233,17,5,79,127
7129,100,18,22,100,6,40,20,10,20,10,127
7130,299,100,233,79,299,79,233,12,12,12,127
7131,12,12,325,325,325,325,325,325,325,325,127
7132,325,325,12,12,12,299,100,102,79,233,127
7133,17,18,5,299,100,40,398,20,289,32,127
7134,56,10,6,178,249,6,56,2,2,6,127
7135,3,6,2,2,3,2,2,6,3,2,127
7136,2,3,6,2,2,2,2,1266,1266,2,127
7137,2,2,886,2,2,2,2,2,63,63,127
7138,63,63,63,63,63,63,2,2,141,32,127
7139,32,32,32,32,2,12,12,2,261,289,127
7140,12,12,12,289,12,12,68,12,68,12,127
7141,5,98,578,12,12,12,12,325,325,405,127
7142,342,405,405,12,12,325,325,12,12,342,127
7143,325,325,325,325,325,325,405,289,12,325,127
7144,325,325,12,12,12,12,12,12,750,12,127
7145,12,12,12,12,12,398,289,32,56,178,127
7146,56,150,12,56,135,135,690,748,454,135,127
7147,135,45,135,568,135,22,46,22,20,46,127
7148,20,148,22,5,135,135,135,690,135,135,127
7149,135,135,135,135,135,135,135,135,135,135,127
7150,135,135,748,249,135,249,249,568,46,135,127
7151,135,456,135,5,5,135,110,135,135,135,127
7152,135,135,135,135,135,135,135,135,135,135,127
7153,135,135,135,135,135,135,135,135,135,135,127
7154,135,135,135,135,135,135,135,748,178,56,127
7155,56,56,56,56,477,592,264,1321,264,592,127
7156,592,249,477,5,18,22,6,17,425,302,127
7157,20,6,244,583,2285,1292,583,477,592,1321,127
7158,264,477,583,5,477,1268,1268,1268,1268,22,127
7159,1268,18,125,5,10,17,6,22,20,10,127
7160,1268,1268,22,2,2,6,3,2,3,6,127
7161,2,2,61,43,81,60,61,61,554,61,127
7162,61,41,43,2,2,6,3,6,3,2,127
7163,141,2,32,32,32,32,32,32,32,32,127
7164,12,12,57,57,261,57,12,68,12,68,127
7165,12,12,12,12,299,22,100,299,233,102,127
7166,79,45,100,299,22,100,102,233,5,100,127
7167,6,17,79,18,22,100,233,6,10,6,127
7168,79,40,17,100,5,18,79,12,20,40,127
7169,20,12,57,20,20,79,79,10,100,57,127
7170,32,56,56,178,249,56,56,477,690,477,127
7171,110,477,748,1447,477,1447,178,56,56,56,127
7172,56,56,56,56,306,32,32,32,68,110,127
7173,12,110,57,12,12,546,12,12,104,12,127
7174,12,12,12,2755,12,12,150,150,12,12,127
7175,941,1202,1098,12,157,2,1202,3,157,157,127
7176,31,1243,3,181,2,4789,355,211,12,1259,127
7177,4781,2827,12,12,2827,1533,1259,1533,1259,106,127
7178,5,5,212,479,1533,1259,106,106,1259,1533,127
7179,1533,1259,106,61,61,2831,2831,61,63,61,127
7180,63,63,41,63,12,12,405,405,405,1061,127
7181,12,1061,982,200,982,402,759,200,12,1944,127
7182,1569,4788,2834,4774,404,514,12,1283,2835,404,127
7183,12,398,12,57,32,56,178,56,306,32,127
7184,32,32,68,12,57,110,5,12,5,200,127
7185,527,244,2836,402,3,1339,200,514,193,203,127
7186,1008,527,3,514,200,890,1360,12,12,12,127
7187,1533,1259,13,106,38,38,19,527,12,12,127
7188,12,12,12,151,2312,1098,12,57,32,2311,127
7189,650,1376,13,98,1008,38,2311,56,545,56,127
7190,418,19,178,2311,200,896,200,896,3,200,127
7191,2310,402,2309,2308,2307,2,17,200,18,514,127
7192,5,4775,527,4776,6,10,1008,979,6,10,127
7193,98,200,5,402,56,61,61,4777,41,61,127
7194,61,2841,41,2841,4778,729,4779,820,5,820,127
7195,2825,209,820,1012,2825,1012,2824,1012,1287,2824,127
7196,1287,1287,1012,820,820,820,820,820,820,714,127
7197,714,192,56,56,306,32,32,32,32,32,127
7198,43,32,12,61,12,61,57,61,261,61,127
7199,554,2,57,61,261,61,12,57,68,41,127
7200,68,12,12,2,6,3,150,150,6,2,127
7201,3,12,2,2,63,63,68,63,63,12,127
7202,12,63,2,2,2,2,101,84,146,31,127
7203,172,45,272,1500,146,172,122,101,146,101,127
7204,17,31,18,5,6,5,125,22,1830,6,127
7205,1830,1681,2368,2008,101,6,22,10,10,146,127
7206,101,1830,20,12,20,63,111,111,63,111,127
7207,12,111,111,63,63,22,111,111,1830,63,127
7208,63,63,2126,63,63,12,63,63,63,63,127
7209,63,63,63,63,63,12,111,111,111,63,127
7210,63,2120,2120,2811,4773,2811,2120,63,63,63,127
7211,63,63,63,12,111,111,63,63,12,12,127
7212,398,57,68,1205,142,68,142,68,32,68,127
7213,142,56,68,178,56,249,2,2,6,3,127
7214,2,141,2,3,6,32,32,32,32,32,127
7215,668,32,668,12,57,12,57,261,261,68,127
7216,12,12,68,150,12,57,12,12,43,141,127
7217,2,32,32,32,668,32,32,32,668,32,127
7218,668,2,668,2,12,68,261,57,57,57,127
7219,68,12,2,2,2,63,63,63,63,79,127
7220,22,100,45,299,100,233,102,299,100,79,127
7221,299,100,233,79,6,6,17,22,5,18,127
7222,100,79,10,100,40,6,20,6,10,100,127
7223,233,20,79,12,12,100,63,63,63,63,127
7224,63,63,79,4780,4782,100,79,233,299,12,127
7225,405,79,100,12,79,405,150,405,150,299,127
7226,100,79,233,102,5,17,18,79,40,20,127
7227,6,299,5,18,79,102,17,100,40,233,127
7228,100,20,100,63,63,79,2,141,12,32,127
7229,32,12,57,261,261,79,6,111,111,111,127
7230,111,79,63,12,12,111,111,12,111,111,127
7231,12,12,111,111,63,63,63,63,63,12,127
7232,111,111,111,63,61,57,61,61,57,12,127
7233,61,554,2813,3,61,1544,2,18,3,2813,127
7234,10,106,17,6,1544,5,106,1544,4783,2818,127
7235,245,239,1958,41,2819,18,17,10,6,3,127
7236,2,5,2819,3,1544,203,1544,18,3,6,127
7237,2,17,1544,3,5,61,554,41,61,63,127
7238,61,554,61,2,729,729,2,2,427,5,127
7239,2,427,1577,427,427,427,427,5,427,427,127
7240,63,427,325,325,12,12,427,5,57,57,127
7241,357,507,12,427,427,427,427,427,427,427,127
7242,5,427,427,12,32,57,12,56,178,56,127
7243,56,56,606,606,1116,606,917,917,690,454,127
7244,748,917,917,1516,917,45,606,568,1116,5,127
7245,568,606,568,22,46,46,17,5,22,6,127
7246,46,18,5,20,148,6,148,148,20,6,127
7247,22,178,56,56,306,32,32,668,2,141,127
7248,32,32,2,668,2,959,32,41,41,68,127
7249,68,110,2,2,110,41,41,1099,165,82,127
7250,308,82,82,44,308,97,44,308,99,97,127
7251,41,187,770,215,159,95,44,57,68,32,127
7252,12,12,57,56,178,56,250,97,56,308,127
7253,41,44,1099,95,308,4784,156,465,227,82,127
7254,60,60,60,60,265,2,2,6,3,4785,127
7255,6,3,2,2,43,2,2,4786,2,2,127
7256,45,1227,130,913,2,22,17,5,18,22,127
7257,53,3,913,106,245,239,2818,20,53,913,127
7258,20,130,18,913,17,5,53,6,10,20,127
7259,6,913,6,913,53,18,10,17,6,53,127
7260,5,53,53,130,18,17,20,913,5,6,127
7261,913,53,18,130,53,17,6,20,5,913,127
7262,53,18,53,130,20,17,5,20,17,130,127
7263,913,53,18,6,53,5,53,130,913,5,127
7264,18,53,20,17,6,913,53,130,18,17,127
7265,20,53,5,2,20,6,2,586,586,586,127
7266,586,586,2,53,558,1178,218,93,2101,1213,127
7267,2005,1988,43,43,2,2,6,3,2,25,127
7268,3,6,25,2,25,25,25,2,25,25,127
7269,2,25,25,2,2,25,2,25,25,25,127
7270,25,25,25,25,25,25,25,25,25,25,127
7271,25,25,25,25,25,25,25,25,25,25,127
7272,25,25,25,25,25,25,25,25,25,25,127
7273,25,25,25,25,25,25,25,25,25,25,127
7274,1178,558,2,63,2,63,63,63,61,61,127
7275,61,554,61,61,61,61,61,61,2758,1130,127
7276,887,976,1127,2701,2758,61,1130,887,976,1127,127
7277,4787,61,976,887,1130,1127,41,1130,4806,887,127
7278,976,61,4790,4807,1124,887,4826,4828,61,729,127
7279,61,61,61,729,624,887,3249,4829,61,63,127
7280,63,63,63,63,63,2,2,2,141,2,127
7281,32,32,32,32,32,12,12,57,57,261,127
7282,68,12,57,1061,4830,982,4831,12,68,12,127
7283,299,100,22,79,102,45,233,299,6,79,127
7284,100,6,17,22,5,100,79,18,299,102,127
7285,100,79,233,18,5,17,10,40,100,40,127
7286,20,20,10,1123,100,520,20,6,520,687,127
7287,20,79,79,10,6,79,520,12,79,79,127
7288,687,79,79,520,79,687,12,687,687,687,127
7289,687,687,79,194,194,68,194,12,68,68,127
7290,68,520,12,194,12,12,150,104,150,12,127
7291,207,12,32,261,194,57,57,12,104,194,127
7292,12,12,104,264,264,264,264,12,264,264,127
7293,264,264,264,264,264,264,264,264,63,63,127
7294,63,63,63,63,63,2177,31,102,2177,40,127
7295,102,2713,1833,63,1007,2177,1007,40,63,31,127
7296,12,12,12,1007,1007,102,1833,40,63,63,127
7297,4833,2,3,40,40,40,1007,264,12,68,127
7298,12,398,68,57,12,32,56,178,249,56,127
7299,56,477,477,454,690,192,477,477,45,748,127
7300,1292,244,762,583,2285,583,1292,5,477,5,127
7301,110,477,477,477,477,748,974,974,974,974,127
7302,974,974,974,974,974,974,974,43,2,2,127
7303,3,6,2,2,63,3,6,63,63,63,127
7304,63,2,2,141,2,32,32,32,32,32,127
7305,32,32,63,2,12,12,57,12,57,2,127
7306,261,68,2,68,68,68,2184,12,2,45,127
7307,18,6,17,5,2184,822,2,822,822,12,127
7308,3,3,325,2,822,12,431,431,22,2186,127
7309,12,17,2184,45,2186,5,22,18,6,10,127
7310,20,2186,22,6,431,20,2,822,4834,1835,127
7311,2681,2681,1835,431,12,431,10,12,12,12,127
7312,104,12,12,264,264,264,104,431,12,12,127
7313,12,264,104,12,63,150,822,822,822,822,127
7314,150,12,325,325,299,22,100,17,100,79,127
7315,102,45,299,233,5,18,40,20,20,10,127
7316,6,17,6,10,79,299,233,102,5,22,127
7317,18,100,100,20,20,10,40,6,100,233,127
7318,79,100,6,100,79,79,100,233,79,100,127
7319,79,79,63,63,63,57,63,63,63,12,127
7320,12,398,12,57,32,56,178,56,56,56,127
7321,56,306,56,32,32,32,110,110,68,57,127
7322,12,1836,1493,4836,1507,2190,2190,4837,4838,2686,127
7323,2686,2190,2688,2688,2689,1838,1493,12,1836,151,127
7324,12,1838,2690,12,4839,696,31,696,309,1490,127
7325,1068,545,31,12,104,696,31,1068,466,260,127
7326,260,309,1025,309,260,260,1490,545,466,309,127
7327,260,1025,634,1943,260,128,684,5,247,2,127
7328,547,3,260,2,309,260,634,466,3,684,127
7329,260,345,3,547,260,466,3,3,260,684,127
7330,1426,2,2011,547,634,260,260,466,3,2,127
7331,684,203,547,309,260,684,2,3,260,634,127
7332,466,203,193,547,338,309,634,466,260,684,127
7333,309,260,3,2,547,309,12,260,309,1025,127
7334,634,684,2,3,260,309,466,547,466,260,127
7335,684,260,349,3,2,547,260,2,128,466,127
7336,3,634,309,260,684,295,547,193,2716,466,127
7337,634,309,260,547,2,3,684,260,260,309,127
7338,260,466,634,309,2,3,309,684,547,12,127
7339,104,2727,2141,2727,12,1508,1119,1119,2141,1508,127
7340,888,888,1119,3,2741,2,2141,941,12,941,127
7341,1098,1202,4840,31,1202,12,157,1243,181,3,127
7342,2,4841,893,860,860,855,893,259,259,366,127
7343,366,888,888,888,2,3,888,4835,888,1119,127
7344,888,2,3,888,4825,220,181,157,5,12,127
7345,2,3,181,3,2,157,4817,211,157,2,127
7346,181,3,157,181,3,2,4824,3,2,157,127
7347,181,4810,3,2,2,2,181,3,2,3,127
7348,2,4811,366,366,6,366,1341,181,1341,157,127
7349,6,6,5,3,2,157,181,2,3,157,127
7350,181,2,6,3,4812,754,754,536,536,157,127
7351,181,3,2,3,2,157,181,157,181,3,127
7352,2,157,181,3,2,3,2,181,4813,157,127
7353,157,3,2,181,4814,3,2,157,181,4815,127
7354,366,366,181,5,3,2,157,6,3,181,127
7355,2,157,157,181,3,2,4809,228,157,3,127
7356,2,181,4816,1475,1475,181,2,3,157,4818,127
7357,355,355,355,422,422,12,157,181,3,2,127
7358,4819,2,3,181,157,4820,157,181,3,2,127
7359,3,157,181,2,181,2,3,157,4821,560,127
7360,560,893,157,3,181,2,4822,2,157,181,127
7361,3,211,4823,211,2,3,181,157,4700,2,127
7362,157,181,3,4628,157,181,5,3,2,3,127
7363,2,181,157,157,181,3,2,6,4627,1164,127
7364,2187,220,220,220,818,818,157,3,2,181,127
7365,4626,561,561,855,211,157,181,4432,818,3,127
7366,2,4433,6,561,228,228,2,157,181,3,127
7367,4434,754,1148,181,157,12,157,4435,3,2,127
7368,4436,603,603,157,3,181,220,6,2,4437,127
7369,2335,2335,157,181,3,2,157,181,2,3,127
7370,4431,157,181,2,3,4438,422,422,2034,2034,127
7371,860,2034,891,891,157,181,5,3,2,4440,127
7372,181,3,157,2,181,3,2,6,157,4441,127
7373,157,181,3,2,4442,157,181,3,2,4443,127
7374,157,4444,12,5,12,941,12,941,1202,12,127
7375,4445,12,1068,309,12,2717,12,4439,2728,12,127
7376,1098,2312,151,2728,431,12,57,32,2717,56,127
7377,178,56,56,431,2188,431,56,56,56,135,127
7378,135,454,45,750,135,568,431,568,135,5,127
7379,568,2188,750,2188,192,2,2,3,6,3,127
7380,6,2,2,141,32,32,32,32,32,12,127
7381,57,68,12,57,68,142,110,110,68,12,127
7382,142,43,142,12,1119,1508,57,1508,888,22,127
7383,1119,5,3,2,2741,888,4429,20,891,855,127
7384,891,228,228,888,888,20,12,194,12,57,127
7385,32,104,57,56,249,56,178,56,306,32,127
7386,32,261,104,104,57,68,1447,194,194,431,127
7387,431,431,431,431,12,431,431,12,12,431,127
7388,12,194,299,22,100,79,45,299,233,102,127
7389,100,102,22,299,6,12,79,79,18,100,127
7390,6,17,5,6,10,79,17,233,5,100,127
7391,18,79,6,40,40,20,20,10,100,233,127
7392,20,20,100,100,431,79,100,79,104,104,127
7393,79,32,12,57,12,178,56,56,79,100,127
7394,100,79,79,100,79,100,100,233,79,79,127
7395,18,233,79,22,100,102,17,5,79,40,127
7396,6,2,20,2,2,2,2,63,6,63,127
7397,63,32,32,63,63,2,63,63,2,2,127
7398,1391,1391,3,2,3,32,12,261,261,68,127
7399,57,57,57,68,194,150,264,264,264,111,127
7400,111,111,111,1391,1391,1391,1391,104,104,150,127
7401,12,398,12,57,1205,142,57,68,32,142,127
7402,68,56,56,178,56,1116,135,917,454,1516,127
7403,917,135,1116,135,110,750,135,135,249,690,127
7404,135,750,135,135,568,135,135,135,135,135,127
7405,135,135,135,135,135,135,135,2,2,2,127
7406,4421,43,2,2,6,3,2,2,6,3,127
7407,2,141,32,32,32,32,32,12,43,57,127
7408,12,57,12,261,57,12,12,68,12,68,127
7409,22,233,100,102,299,45,79,22,102,100,127
7410,233,299,6,6,17,18,79,100,22,5,127
7411,233,233,10,40,100,6,6,79,18,5,127
7412,17,20,12,696,40,20,696,696,696,20,127
7413,31,696,696,20,79,79,12,12,10,1698,127
7414,1698,1698,1698,1698,12,576,12,576,264,150,127
7415,104,150,12,576,104,576,2,2,2,63,127
7416,2,63,63,63,63,63,63,12,12,398,127
7417,12,32,57,249,56,249,178,56,56,135,127
7418,454,135,135,690,750,135,22,17,750,5,127
7419,18,568,178,56,249,20,56,606,356,606,127
7420,356,356,356,1607,356,1607,356,568,568,4428,127
7421,568,110,606,178,56,1106,1287,1206,56,43,127
7422,2,2,6,3,6,3,2,25,25,25,127
7423,25,25,25,25,25,25,25,25,25,25,127
7424,25,25,25,25,2,25,25,25,25,25,127
7425,25,25,25,25,2,25,25,2,2,2,127
7426,4414,2,25,25,25,25,60,60,60,265,127
7427,3,61,93,93,93,93,61,554,61,43,127
7428,81,357,507,43,39,69,162,39,69,162,127
7429,69,558,218,218,218,2,43,2,2,141,127
7430,32,32,32,32,32,32,32,12,12,12,127
7431,261,57,299,233,100,22,45,102,79,12,127
7432,57,68,57,12,18,17,6,79,100,79,127
7433,5,22,233,100,6,57,68,10,100,40,127
7434,20,150,264,264,104,150,20,79,1844,1844,127
7435,1325,40,180,102,83,83,79,10,83,83,127
7436,79,83,1079,83,12,83,83,79,83,83,127
7437,79,83,83,83,83,83,79,83,83,12,127
7438,83,83,83,79,83,83,83,83,79,83,127
7439,83,83,83,83,79,83,83,12,83,83,127
7440,79,83,83,83,83,79,12,83,83,83,127
7441,83,79,79,83,83,12,83,83,83,79,127
7442,79,83,83,83,83,79,83,83,79,12,127
7443,79,12,1061,12,982,12,83,83,79,83,127
7444,83,79,83,79,12,83,83,79,83,83,127
7445,83,83,83,79,83,83,83,83,83,83,127
7446,79,83,83,12,57,83,83,79,83,83,127
7447,83,83,79,79,83,83,79,83,83,12,127
7448,83,83,83,79,83,83,83,12,83,83,127
7449,79,83,83,83,79,83,12,83,83,83,127
7450,83,79,83,83,83,83,79,83,83,83,127
7451,79,79,83,12,83,83,83,79,83,83,127
7452,83,83,83,83,79,83,83,83,83,79,127
7453,83,83,12,83,83,83,79,79,83,83,127
7454,83,83,83,79,83,12,83,79,79,83,127
7455,83,83,83,79,83,83,83,83,83,83,127
7456,79,83,83,83,83,79,83,83,12,83,127
7457,83,83,83,83,79,83,83,83,83,83,127
7458,79,83,83,83,57,83,83,83,79,83,127
7459,83,12,83,83,83,79,83,83,83,83,127
7460,79,83,83,79,12,79,79,79,83,12,127
7461,83,83,83,79,83,83,83,79,83,83,127
7462,83,79,83,12,12,83,83,79,83,83,127
7463,83,83,83,79,79,83,83,79,83,12,127
7464,83,83,83,79,83,83,83,83,83,83,127
7465,79,83,83,83,83,83,79,83,83,12,127
7466,83,83,79,83,83,83,83,83,83,83,127
7467,83,79,83,83,83,79,83,83,12,79,127
7468,83,83,57,83,83,79,83,83,79,12,127
7469,79,12,12,32,12,57,32,32,32,32,127
7470,12,68,261,261,57,57,68,57,142,68,127
7471,12,104,57,104,57,142,12,69,69,162,127
7472,3,61,39,2,2,3,6,3,2,6,127
7473,2,141,141,32,32,32,32,43,81,69,127
7474,162,69,39,39,2,2,3,6,2,2,127
7475,3,141,6,141,32,32,32,32,32,12,127
7476,57,57,68,68,12,68,110,12,110,111,127
7477,111,111,896,57,896,43,12,12,69,69,127
7478,162,52,67,15,72,15,1029,1029,207,1029,127
7479,15,2,141,52,141,32,52,80,52,32,127
7480,264,32,52,52,52,52,15,110,68,539,127
7481,57,12,2,6,3,39,37,23,80,12,127
7482,85,85,12,52,12,12,12,12,57,12,127
7483,12,12,12,37,23,23,12,12,12,57,127
7484,12,12,12,12,12,12,52,57,52,52,127
7485,696,52,696,696,31,5,72,15,398,52,127
7486,52,110,1845,32,80,56,56,178,56,135,127
7487,135,217,135,690,454,5,748,45,135,135,127
7488,748,68,141,398,32,52,80,32,264,32,127
7489,52,261,52,194,297,299,22,100,100,17,127
7490,102,79,233,18,299,79,233,22,5,15,127
7491,100,57,107,40,233,100,100,233,142,194,127
7492,68,20,31,32,56,178,56,57,6,10,127
7493,431,12,39,43,2,2,3,6,2,141,127
7494,2,6,3,32,32,32,32,12,12,57,127
7495,68,57,12,398,57,1845,68,68,142,32,127
7496,68,68,142,56,178,56,93,93,2,93,127
7497,2,3,6,2,6,141,3,2,141,32,127
7498,32,32,32,12,261,57,57,68,12,68,127
7499,57,68,4416,4417,194,194,12,299,79,233,127
7500,299,45,22,100,102,6,100,79,17,233,127
7501,79,18,22,100,5,10,6,100,20,192,127
7502,40,194,43,194,20,100,299,102,79,6,127
7503,10,17,79,18,5,40,299,100,102,79,127
7504,5,17,18,79,79,40,12,32,57,56,127
7505,20,178,56,56,135,135,690,135,178,56,127
7506,405,6,255,56,306,32,32,69,69,162,127
7507,69,68,68,405,110,57,12,142,68,110,127
7508,12,142,12,12,12,12,12,12,12,57,127
7509,12,12,12,12,12,12,12,57,12,12,127
7510,12,12,12,12,12,57,43,2,141,32,127
7511,32,2,2,2,1699,1699,2,2,2358,2358,127
7512,2358,2,2,363,710,363,2,2429,2,4418,127
7513,2,4419,2,80,67,67,580,3,61,93,127
7514,93,81,43,61,61,554,61,61,41,729,127
7515,61,61,3,2,3,6,729,2,6,3,127
7516,2,141,141,32,32,32,32,32,32,43,127
7517,2,2,6,3,6,2,2,3,141,141,127
7518,32,32,32,32,32,12,57,57,68,68,127
7519,12,12,57,68,110,150,110,12,111,111,127
7520,111,150,398,12,32,57,12,56,56,178,127
7521,56,135,135,45,5,43,135,93,93,93,127
7522,93,93,93,93,93,93,93,93,93,93,127
7523,93,114,114,570,114,43,114,114,114,93,127
7524,93,93,93,2,3,6,2,141,3,6,127
7525,2,141,32,32,32,32,32,12,261,57,127
7526,57,68,12,68,57,194,142,12,142,12,127
7527,194,57,12,60,60,60,60,265,39,93,127
7528,93,2,6,3,2,2,6,3,141,141,127
7529,32,32,32,43,32,12,261,57,57,12,127
7530,68,68,68,57,102,40,1844,1844,1325,180,127
7531,40,83,83,83,83,83,83,83,83,83,127
7532,83,83,12,100,299,22,6,17,102,18,127
7533,22,233,299,45,79,100,79,10,100,5,127
7534,6,20,100,40,20,79,6,10,79,79,127
7535,12,79,12,79,104,104,104,431,431,104,127
7536,79,194,398,12,57,12,68,142,1205,68,127
7537,32,142,68,56,239,239,178,56,431,93,127
7538,93,2,2,2,63,63,63,63,56,4413,127
7539,79,63,63,63,63,63,63,79,56,306,127
7540,32,32,32,32,79,261,68,104,12,63,127
7541,63,68,79,57,398,12,57,12,32,56,127
7542,142,68,239,56,178,56,79,79,39,43,127
7543,2,2,2,3,3,2,62,2,54,143,127
7544,54,86,54,86,62,62,2,141,2,141,127
7545,141,32,32,32,32,32,32,12,12,2,127
7546,57,2,57,12,12,68,3,68,12,12,127
7547,12,110,110,12,12,142,142,3,2,12,127
7548,142,12,150,104,12,104,104,12,4420,1826,127
7549,2,398,12,32,57,56,57,2,63,2,127
7550,63,63,63,178,56,249,56,63,63,63,127
7551,63,63,63,63,63,63,56,56,306,32,127
7552,32,2,2,2,2732,2732,32,12,12,12,127
7553,12,57,12,12,68,261,261,57,68,12,127
7554,2,12,12,150,150,12,2,63,63,63,127
7555,111,63,111,63,12,111,111,398,12,57,127
7556,1205,68,142,68,142,32,56,56,178,56,127
7557,306,32,32,32,261,12,57,12,68,68,127
7558,12,12,12,111,12,398,32,56,57,178,127
7559,56,56,2,62,54,54,62,54,86,62,127
7560,2,2,1168,394,274,1047,394,2514,274,649,127
7561,394,2514,1375,274,1455,706,1168,570,1468,53,127
7562,31,3071,574,274,1227,2514,22,2725,1212,706,127
7563,569,1168,1047,1212,274,274,394,274,674,1047,127
7564,569,394,674,1168,281,4422,528,274,706,207,127
7565,706,528,674,2,6,1168,1468,1168,274,53,127
7566,706,570,2725,6,1212,674,569,1212,706,6,127
7567,528,570,1168,1168,706,1212,10,674,10,706,127
7568,10,674,2,2,1124,533,31,533,31,533,127
7569,2722,533,533,1124,533,5,22,247,533,533,127
7570,1031,1031,533,1300,5,533,1031,247,73,533,127
7571,1031,22,45,214,87,533,20,20,6,1124,127
7572,5,56,18,5,17,87,1124,533,2722,533,127
7573,1124,1031,5,247,73,1031,20,214,87,759,127
7574,18,17,5,5,87,533,247,5,20,247,127
7575,2,2,863,863,863,863,863,56,56,306,127
7576,32,32,32,2,261,12,2,68,12,57,127
7577,68,12,12,111,111,12,12,2,1080,2,127
7578,1200,1080,1200,1200,1200,1080,1200,2481,1200,12,127
7579,12,12,5,12,12,12,63,1080,1200,1200,127
7580,63,63,63,63,2,2,3,12,2,12,127
7581,2,12,2,1199,2,1199,1080,1199,1199,1199,127
7582,1199,1199,2481,63,63,63,12,12,12,63,127
7583,63,63,63,12,63,12,12,12,12,12,127
7584,12,1080,1199,63,63,2,1331,1807,2,703,127
7585,3,208,208,12,3,703,208,12,208,3,127
7586,12,12,1331,3,12,1331,1331,624,1331,624,127
7587,582,6,582,648,1589,648,624,5,582,22,127
7588,1807,6,208,208,20,6,3,208,63,63,127
7589,63,12,12,12,12,12,12,12,12,431,127
7590,12,431,431,431,431,431,12,12,299,100,127
7591,100,22,79,431,431,431,431,6,100,6,127
7592,431,100,102,79,79,100,79,79,100,45,127
7593,100,233,299,100,79,100,17,5,79,18,127
7594,100,22,40,100,6,6,20,10,20,12,127
7595,431,10,12,12,12,12,12,431,57,398,127
7596,32,12,56,57,178,56,56,306,32,32,127
7597,2,63,63,63,63,208,2,2,2,6,127
7598,3,2,141,6,3,2,32,32,2,2,127
7599,32,43,32,12,12,57,57,261,261,12,127
7600,57,68,68,12,68,12,150,111,111,150,127
7601,4424,4425,111,111,12,111,111,2,2,3,127
7602,2,3,2,63,63,63,63,63,63,63,127
7603,63,63,12,68,68,111,111,12,68,63,127
7604,63,12,104,104,111,111,104,104,12,12,127
7605,63,2,2,104,325,325,104,104,2,2,127
7606,1663,2,45,1663,17,5,18,2,6,3,127
7607,5,1663,10,6,12,6,10,1825,1663,1825,127
7608,1663,1825,1825,12,398,1205,57,142,3,68,127
7609,3,68,68,3,5,141,68,32,261,68,127
7610,104,2,2502,2,146,615,171,101,84,1042,127
7611,101,101,2748,4426,1042,192,171,84,2502,171,127
7612,101,5,84,31,1385,101,146,2502,101,784,127
7613,5,18,6,22,146,17,125,53,10,22,127
7614,20,784,6,22,13,38,19,68,2566,171,127
7615,454,20,5,4427,4446,1385,5,18,2566,17,127
